Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 01:27:00, Changes= 1, Duration= 9, Cost= 622
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 07:43:00, Changes= 2, Duration= 11, Cost= 541
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 02:36:00, Changes= 4, Duration= 16, Cost= 377
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 03:05:00, Changes= 2, Duration= 11, Cost= 363
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 16:37:00, Changes= 2, Duration= 10, Cost= 448
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 06:14:00, Changes= 0, Duration= 9, Cost= 675
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 11:59:00, Changes= 3, Duration= 14, Cost= 386
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 10:00:00, Changes= 3, Duration= 12, Cost= 484
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 17:10:00, Changes= 2, Duration= 14, Cost= 481
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 15:23:00, Changes= 0, Duration= 8, Cost= 568
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 08:36:00, Changes= 1, Duration= 10, Cost= 573
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 14:06:00, Changes= 2, Duration= 12, Cost= 433
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 18:56:00, Changes= 0, Duration= 7, Cost= 565
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 07:23:00, Changes= 3, Duration= 16, Cost= 375
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 18:57:00, Changes= 5, Duration= 17, Cost= 254
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 20:27:00, Changes= 2, Duration= 14, Cost= 393
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 10:57:00, Changes= 1, Duration= 10, Cost= 459
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 13:08:00, Changes= 0, Duration= 8, Cost= 633
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 12:52:00, Changes= 3, Duration= 16, Cost= 381
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 17:40:00, Changes= 3, Duration= 14, Cost= 318
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 11:14:00, Changes= 5, Duration= 12, Cost= 95
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 23:35:00, Changes= 3, Duration= 14, Cost= 296
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 23:48:00, Changes= 3, Duration= 13, Cost= 340
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 17:41:00, Changes= 4, Duration= 13, Cost= 303
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 21:25:00, Changes= 1, Duration= 12, Cost= 517
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 18:14:00, Changes= 1, Duration= 10, Cost= 621
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 10:51:00, Changes= 4, Duration= 17, Cost= 267
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 18:17:00, Changes= 3, Duration= 12, Cost= 227
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 06:48:00, Changes= 0, Duration= 9, Cost= 668
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 05:44:00, Changes= 0, Duration= 8, Cost= 680
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 04:31:00, Changes= 2, Duration= 12, Cost= 457
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 06:10:00, Changes= 5, Duration= 14, Cost= 240
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 13:38:00, Changes= 4, Duration= 11, Cost= 360
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 05:27:00, Changes= 5, Duration= 19, Cost= 124
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 05:07:00, Changes= 5, Duration= 12, Cost= 224
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 11:36:00, Changes= 3, Duration= 11, Cost= 345
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 05:27:00, Changes= 3, Duration= 11, Cost= 523
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 13:39:00, Changes= 3, Duration= 12, Cost= 404
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 05:06:00, Changes= 4, Duration= 16, Cost= 162
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 04:12:00, Changes= 5, Duration= 22, Cost= 359
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 14:24:00, Changes= 3, Duration= 17, Cost= 412
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 08:51:00, Changes= 2, Duration= 13, Cost= 380
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 21:04:00, Changes= 3, Duration= 17, Cost= 262
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 10:57:00, Changes= 5, Duration= 22, Cost= 304
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 07:40:00, Changes= 0, Duration= 8, Cost= 513
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 16:27:00, Changes= 1, Duration= 9, Cost= 596
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 23:19:00, Changes= 0, Duration= 7, Cost= 537
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 09:30:00, Changes= 2, Duration= 13, Cost= 510
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 12:09:00, Changes= 1, Duration= 10, Cost= 462
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 19:14:00, Changes= 4, Duration= 20, Cost= 201
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 19:11:00, Changes= 4, Duration= 13, Cost= 326
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 09:19:00, Changes= 5, Duration= 23, Cost= 342
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 19:17:00, Changes= 5, Duration= 24, Cost= 355
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 04:29:00, Changes= 4, Duration= 20, Cost= 250
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 12:44:00, Changes= 5, Duration= 17, Cost= 295
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 00:50:00, Changes= 2, Duration= 13, Cost= 540
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 07:39:00, Changes= 1, Duration= 9, Cost= 591
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 15:07:00, Changes= 4, Duration= 15, Cost= 334
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 04:32:00, Changes= 2, Duration= 13, Cost= 553
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 06:24:00, Changes= 5, Duration= 23, Cost= 213
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 00:17:00, Changes= 0, Duration= 8, Cost= 529
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 01:57:00, Changes= 2, Duration= 11, Cost= 389
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 11:38:00, Changes= 5, Duration= 14, Cost= 344
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 04:21:00, Changes= 0, Duration= 7, Cost= 689
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 15:56:00, Changes= 1, Duration= 9, Cost= 618
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 15:08:00, Changes= 0, Duration= 9, Cost= 616
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 20:10:00, Changes= 3, Duration= 18, Cost= 349
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 12:46:00, Changes= 4, Duration= 17, Cost= 391
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 06:38:00, Changes= 5, Duration= 19, Cost= 267
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 17:29:00, Changes= 1, Duration= 9, Cost= 485
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 23:22:00, Changes= 2, Duration= 15, Cost= 431
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 18:58:00, Changes= 1, Duration= 9, Cost= 512
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 00:01:00, Changes= 2, Duration= 10, Cost= 388
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 06:35:00, Changes= 2, Duration= 13, Cost= 492
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 03:11:00, Changes= 4, Duration= 15, Cost= 340
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 14:33:00, Changes= 0, Duration= 9, Cost= 666
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 07:04:00, Changes= 3, Duration= 18, Cost= 445
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 17:35:00, Changes= 0, Duration= 9, Cost= 590
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 04:36:00, Changes= 0, Duration= 7, Cost= 697
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 23:01:00, Changes= 4, Duration= 21, Cost= 421
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 20:30:00, Changes= 0, Duration= 7, Cost= 588
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 17:35:00, Changes= 1, Duration= 11, Cost= 568
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 12:46:00, Changes= 4, Duration= 19, Cost= 253
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 22:56:00, Changes= 3, Duration= 16, Cost= 468
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 06:31:00, Changes= 0, Duration= 7, Cost= 641
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 23:07:00, Changes= 1, Duration= 8, Cost= 441
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 21:09:00, Changes= 3, Duration= 17, Cost= 469
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 16:20:00, Changes= 1, Duration= 9, Cost= 543
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 17:39:00, Changes= 4, Duration= 15, Cost= 284
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 14:57:00, Changes= 1, Duration= 10, Cost= 527
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 10:17:00, Changes= 4, Duration= 11, Cost= 178
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 04:23:00, Changes= 4, Duration= 21, Cost= 262
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 23:34:00, Changes= 0, Duration= 7, Cost= 526
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 13:56:00, Changes= 2, Duration= 14, Cost= 385
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 01:37:00, Changes= 1, Duration= 11, Cost= 435
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 23:36:00, Changes= 1, Duration= 8, Cost= 418
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 03:51:00, Changes= 1, Duration= 8, Cost= 517
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 13:39:00, Changes= 2, Duration= 14, Cost= 485
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 05:16:00, Changes= 3, Duration= 16, Cost= 257
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 20:26:00, Changes= 5, Duration= 14, Cost= 156
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 17:45:00, Changes= 5, Duration= 17, Cost= 370
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 12:49:00, Changes= 4, Duration= 12, Cost= 443
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 07:14:00, Changes= 4, Duration= 20, Cost= 268
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 14:05:00, Changes= 5, Duration= 13, Cost= 134
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 16:11:00, Changes= 5, Duration= 19, Cost= 213
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 13:48:00, Changes= 1, Duration= 9, Cost= 546
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 08:55:00, Changes= 4, Duration= 19, Cost= 333
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 15:07:00, Changes= 3, Duration= 18, Cost= 257
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 11:34:00, Changes= 2, Duration= 9, Cost= 447
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 19:19:00, Changes= 4, Duration= 20, Cost= 160
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 17:51:00, Changes= 1, Duration= 9, Cost= 607
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 02:14:00, Changes= 0, Duration= 8, Cost= 573
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 19:16:00, Changes= 1, Duration= 12, Cost= 468
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 19:19:00, Changes= 5, Duration= 12, Cost= 213
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 05:25:00, Changes= 0, Duration= 8, Cost= 622
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 11:46:00, Changes= 3, Duration= 17, Cost= 501
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 06:22:00, Changes= 5, Duration= 18, Cost= 393
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 15:32:00, Changes= 2, Duration= 10, Cost= 557
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 19:58:00, Changes= 4, Duration= 13, Cost= 169
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 06:14:00, Changes= 4, Duration= 16, Cost= 370
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 22:54:00, Changes= 0, Duration= 7, Cost= 557
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 00:37:00, Changes= 0, Duration= 8, Cost= 539
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 11:22:00, Changes= 4, Duration= 16, Cost= 335
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 03:09:00, Changes= 4, Duration= 20, Cost= 223
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 17:24:00, Changes= 3, Duration= 10, Cost= 332
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 22:15:00, Changes= 4, Duration= 21, Cost= 334
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 13:52:00, Changes= 3, Duration= 18, Cost= 262
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 12:33:00, Changes= 0, Duration= 9, Cost= 573
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 15:56:00, Changes= 5, Duration= 12, Cost= 250
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 16:06:00, Changes= 0, Duration= 7, Cost= 622
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 18:02:00, Changes= 0, Duration= 8, Cost= 537
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 21:41:00, Changes= 2, Duration= 13, Cost= 564
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 05:48:00, Changes= 4, Duration= 16, Cost= 376
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 00:50:00, Changes= 5, Duration= 13, Cost= 137
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 18:34:00, Changes= 1, Duration= 10, Cost= 497
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 04:48:00, Changes= 2, Duration= 10, Cost= 381
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 12:07:00, Changes= 1, Duration= 11, Cost= 492
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 21:09:00, Changes= 2, Duration= 11, Cost= 430
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 06:58:00, Changes= 0, Duration= 9, Cost= 700
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 21:11:00, Changes= 1, Duration= 9, Cost= 459
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 16:46:00, Changes= 0, Duration= 7, Cost= 516
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 08:10:00, Changes= 1, Duration= 12, Cost= 504
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 00:26:00, Changes= 0, Duration= 9, Cost= 602
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 11:33:00, Changes= 0, Duration= 7, Cost= 569
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 05:24:00, Changes= 5, Duration= 23, Cost= 92
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 00:57:00, Changes= 4, Duration= 19, Cost= 224
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 04:03:00, Changes= 0, Duration= 9, Cost= 586
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 13:02:00, Changes= 2, Duration= 11, Cost= 390
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 12:14:00, Changes= 2, Duration= 13, Cost= 576
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 19:16:00, Changes= 0, Duration= 9, Cost= 643
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 06:41:00, Changes= 0, Duration= 8, Cost= 673
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 15:06:00, Changes= 4, Duration= 21, Cost= 117
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 20:39:00, Changes= 4, Duration= 12, Cost= 435
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 18:50:00, Changes= 4, Duration= 21, Cost= 366
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 01:42:00, Changes= 3, Duration= 13, Cost= 362
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 17:47:00, Changes= 1, Duration= 10, Cost= 638
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 14:46:00, Changes= 1, Duration= 9, Cost= 545
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 08:48:00, Changes= 5, Duration= 18, Cost= 184
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 01:29:00, Changes= 4, Duration= 19, Cost= 229
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 03:49:00, Changes= 4, Duration= 17, Cost= 366
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 15:34:00, Changes= 0, Duration= 9, Cost= 510
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 09:49:00, Changes= 2, Duration= 13, Cost= 354
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 07:38:00, Changes= 4, Duration= 19, Cost= 227
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 04:43:00, Changes= 5, Duration= 22, Cost= 116
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 06:41:00, Changes= 5, Duration= 22, Cost= 238
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 02:07:00, Changes= 2, Duration= 13, Cost= 396
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 08:10:00, Changes= 0, Duration= 7, Cost= 592
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 08:01:00, Changes= 0, Duration= 7, Cost= 575
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 03:43:00, Changes= 0, Duration= 7, Cost= 613
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 03:45:00, Changes= 4, Duration= 19, Cost= 379
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 01:21:00, Changes= 0, Duration= 9, Cost= 514
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 22:11:00, Changes= 5, Duration= 23, Cost= 303
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 17:50:00, Changes= 3, Duration= 18, Cost= 353
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 05:24:00, Changes= 4, Duration= 17, Cost= 376
Start= NewArk, Goal= Düsseldorf, Date= 11/12/19, Time= 17:04:00, Changes= 4, Duration= 12, Cost= 306
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 01:45:00, Changes= 5, Duration= 18, Cost= 305
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 23:53:00, Changes= 4, Duration= 17, Cost= 161
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 16:38:00, Changes= 2, Duration= 14, Cost= 503
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 13:34:00, Changes= 4, Duration= 16, Cost= 381
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 17:09:00, Changes= 0, Duration= 7, Cost= 513
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 02:32:00, Changes= 5, Duration= 13, Cost= 278
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 01:13:00, Changes= 2, Duration= 13, Cost= 441
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 21:03:00, Changes= 5, Duration= 12, Cost= 155
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 02:17:00, Changes= 5, Duration= 22, Cost= 266
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 03:15:00, Changes= 1, Duration= 11, Cost= 427
Start= Hong Kong, Goal= NewArk, Date= 11/12/19, Time= 17:39:00, Changes= 3, Duration= 14, Cost= 493
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 23:10:00, Changes= 5, Duration= 19, Cost= 164
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 05:25:00, Changes= 2, Duration= 13, Cost= 404
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 13:26:00, Changes= 3, Duration= 14, Cost= 334
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 19:31:00, Changes= 3, Duration= 16, Cost= 447
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 19:46:00, Changes= 0, Duration= 8, Cost= 576
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 01:50:00, Changes= 3, Duration= 12, Cost= 442
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 14:08:00, Changes= 3, Duration= 10, Cost= 330
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 12:52:00, Changes= 4, Duration= 13, Cost= 111
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 12:00:00, Changes= 3, Duration= 11, Cost= 465
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 02:05:00, Changes= 4, Duration= 17, Cost= 328
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 11:05:00, Changes= 5, Duration= 14, Cost= 303
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 01:37:00, Changes= 2, Duration= 9, Cost= 413
Start= Hong Kong, Goal= JFK, Date= 11/12/19, Time= 15:02:00, Changes= 4, Duration= 13, Cost= 406
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 10:08:00, Changes= 4, Duration= 16, Cost= 253
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 05:39:00, Changes= 2, Duration= 15, Cost= 393
Start= Düsseldorf, Goal= NewArk, Date= 11/12/19, Time= 20:17:00, Changes= 0, Duration= 8, Cost= 692
Start= JFK, Goal= Hong Kong, Date= 11/12/19, Time= 03:37:00, Changes= 2, Duration= 9, Cost= 461
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 06:21:00, Changes= 4, Duration= 21, Cost= 327
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 15:55:00, Changes= 0, Duration= 9, Cost= 653
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 19:39:00, Changes= 0, Duration= 9, Cost= 690
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 23:17:00, Changes= 2, Duration= 12, Cost= 470
Start= Düsseldorf, Goal= JFK, Date= 11/12/19, Time= 20:45:00, Changes= 3, Duration= 10, Cost= 451
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 20:03:00, Changes= 2, Duration= 15, Cost= 393
Start= JFK, Goal= Düsseldorf, Date= 11/12/19, Time= 20:06:00, Changes= 1, Duration= 8, Cost= 425
Start= Düsseldorf, Goal= Hong Kong, Date= 11/12/19, Time= 05:29:00, Changes= 0, Duration= 9, Cost= 596
Start= NewArk, Goal= Hong Kong, Date= 11/12/19, Time= 23:59:00, Changes= 4, Duration= 13, Cost= 408
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 18:57:00, Changes= 0, Duration= 7, Cost= 663
Start= Hong Kong, Goal= Düsseldorf, Date= 11/12/19, Time= 00:09:00, Changes= 5, Duration= 13, Cost= 101
